 data_id  name                         qp_set  dataset_name  width  height 
 2191     6dbf3dc50ed63189             QP0     OpenImages    1024   768    
 2192     50f99527c1738ca2             QP0     OpenImages    1024   768    
 2193     ab766b388997d831             QP0     OpenImages    1024   574    
 2194     9007d38b9cfd0e53             QP0     OpenImages    1024   683    
 2195     c531c1f0d5317939             QP0     OpenImages    1024   663    
 2196     43f3d79caf46169c             QP0     OpenImages    768    1024   
 2197     90f42332062eab57             QP0     OpenImages    1024   685    
 2198     5d3606fe97249262             QP0     OpenImages    1024   768    
 2199     8174ea7acd5c08bc             QP0     OpenImages    1024   681    
 2200     76386a676ebd7127             QP0     OpenImages    1024   768    
 2201     884aabc8ddc174e2             QP0     OpenImages    1024   768    
 2202     c495450425903fb8             QP0     OpenImages    1024   636    
 2203     f68b8956e765994b             QP0     OpenImages    1024   481    
 2204     67109c8a23dd225b             QP0     OpenImages    1024   768    
 2205     0c8bb76065da74a6             QP0     OpenImages    1024   768    
 2206     0f340f00491b9231             QP0     OpenImages    1024   682    
 2207     c8306062540f711e             QP0     OpenImages    1024   614    
 2208     80fc17a6b8901997             QP0     OpenImages    1024   768    
 2209     8116e2bd5452a415             QP0     OpenImages    1024   685    
 2210     ae4421851eab6540             QP0     OpenImages    1024   768    
 2211     040983ac9ee15126             QP0     OpenImages    1024   761    
 2212     97b34e4a6b934a2b             QP0     OpenImages    768    1024   
 2213     e10a4758270ac022             QP0     OpenImages    771    1024   
 2214     1d57e40d40f18464             QP0     OpenImages    1024   680    
 2215     9a97d45def8a766d             QP0     OpenImages    1024   678    
 2216     ec3714fc553cad25             QP0     OpenImages    1024   768    
 2217     84ea9525eb74ec92             QP0     OpenImages    1024   812    
 2218     8e43b7eaf13339a2             QP0     OpenImages    1024   684    
 2219     cf1e3b6faf8b00cf             QP0     OpenImages    1024   1024   
 2220     8cb835b6e06562cb             QP0     OpenImages    1024   683    
 2221     bea6ffcf1ddb2e4c             QP0     OpenImages    1024   680    
 2222     99db1a4f5cd26d67             QP0     OpenImages    1024   588    
 2223     d6eed359c3fbddcf             QP0     OpenImages    1024   768    
 2224     692ec0f4a2a16827             QP0     OpenImages    1024   665    
 2225     7aec4e114e86e1e2             QP0     OpenImages    853    1024   
 2226     582b30f63c7ecbac             QP0     OpenImages    1024   576    
 2227     673a4effdd6618b2             QP0     OpenImages    1024   683    
 2228     cdbec4c1d8402aaa             QP0     OpenImages    1024   682    
 2229     20ea13e2a9f5d983             QP0     OpenImages    716    1024   
 2230     361ee97c002974fb             QP0     OpenImages    1024   768    
 2231     f39d3460c2c7098b             QP0     OpenImages    768    768    
 2232     753acbee8f23bd31             QP0     OpenImages    768    1024   
 2233     38459e93ee46475b             QP0     OpenImages    1024   768    
 2234     7375f049dee8abf3             QP0     OpenImages    1024   662    
 2235     9054c31d6bc3eaff             QP0     OpenImages    1024   768    
 2236     bd766d1661e9ab21             QP0     OpenImages    1024   768    
 2237     82aaa62ae00b61ec             QP0     OpenImages    1024   683    
 2238     acceb61fd5fd7294             QP0     OpenImages    1024   768    
 2239     a27f8ecc9204f7ec             QP0     OpenImages    1024   683    
 2240     b74e889ec6a0e7bb             QP0     OpenImages    766    1024   
 2241     bf9fb499b6e991ab             QP0     OpenImages    1024   678    
 2242     78be3cbbf29825e7             QP0     OpenImages    1024   717    
 2243     821ef4fb4ecc71cf             QP0     OpenImages    1024   768    
 2244     bfeddc162e083d23             QP0     OpenImages    1024   768    
 2245     0ef79b5cdf728e01             QP0     OpenImages    1024   769    
 2246     5fd6d0ae7dbe57ab             QP0     OpenImages    1024   683    
 2247     39e893e48cb1db39             QP0     OpenImages    1024   684    
 2248     08481c03daf6f35d             QP0     OpenImages    1024   681    
 2249     c8b5df2efa44846e             QP0     OpenImages    1024   768    
 2250     871feb57667c0288             QP0     OpenImages    1024   683    
 2251     bc343364ead426ec             QP0     OpenImages    1024   770    
 2252     c310d709fbef6597             QP0     OpenImages    1024   768    
 2253     fb34545b0515c8fb             QP0     OpenImages    1024   683    
 2254     cc2a3e52994f7b80             QP0     OpenImages    1024   683    
 2255     cef4977e5f34377b             QP0     OpenImages    1024   683    
 2256     a8e1f123462f278a             QP0     OpenImages    681    1024   
 2257     64e7507b1da3b67b             QP0     OpenImages    768    768    
 2258     4a0dbbd8e488f387             QP0     OpenImages    1024   680    
 2259     66b5e6be0cafeea6             QP0     OpenImages    1024   683    
 2260     d505165964a68cb4             QP0     OpenImages    1024   683    
 2261     22a99188547a5263             QP0     OpenImages    1024   682    
 2262     9d73a254d53ebda2             QP0     OpenImages    1024   768    
 2263     e9461d12ce2dd2e8             QP0     OpenImages    1024   678    
 2264     abab94aad1cd026e             QP0     OpenImages    1024   683    
 2265     e304afc041e5c159             QP0     OpenImages    1024   768    
 2266     e175f654ff60e484             QP0     OpenImages    734    1024   
 2267     254f52cb621f1094             QP0     OpenImages    1024   683    
 2268     0c08c1a56daae22a             QP0     OpenImages    1024   768    
 2269     9a6933798ef5ac2e             QP0     OpenImages    1024   683    
 2270     cf4d0c782e7fa7b5             QP0     OpenImages    1024   682    
 2271     aead2c40811f2e41             QP0     OpenImages    1024   683    
 2272     b11deefd0d749f42             QP0     OpenImages    1024   770    
 2273     eb557eb92dc753ac             QP0     OpenImages    1024   768    
 2274     956c152898884f89             QP0     OpenImages    1024   784    
 2275     980d86950a374b74             QP0     OpenImages    1024   683    
 2276     84c84a67ecce7f0b             QP0     OpenImages    1024   699    
 2277     a7e1750bdfe5e861             QP0     OpenImages    1024   630    
 2278     cc6425ae40c5ab3f             QP0     OpenImages    1024   1024   
 2279     75e47548b37e547f             QP0     OpenImages    1024   682    
 2280     92eb72d6587bfbf9             QP0     OpenImages    1024   768    
 2281     970ca679108f27ed             QP0     OpenImages    1024   683    
 2282     1d570f3646ddcb66             QP0     OpenImages    1024   680    
 2283     b4c81ab266c35d15             QP0     OpenImages    1024   805    
 2284     a640bec75c8b9bbb             QP0     OpenImages    1024   768    
 2285     488cc63f98ddd990             QP0     OpenImages    1024   685    
 2286     8e8f68b08b407b44             QP0     OpenImages    1024   683    
 2287     70f0b61e4a510524             QP0     OpenImages    1024   768    
 2288     92994ae5e642626a             QP0     OpenImages    683    1024   
 2289     0eaa47db470ee6fa             QP0     OpenImages    1024   768    
 2290     d216000abe66ebb5             QP0     OpenImages    766    1024   
 2291     d96609dcb5d94621             QP0     OpenImages    1024   666    
 2292     0779be77edff200f             QP0     OpenImages    1024   766    
 2293     fae115ee3aa356ea             QP0     OpenImages    1024   683    
 2294     3dfb320c69902af2             QP0     OpenImages    1024   842    
 2295     bb1eb0727b1b8d8e             QP0     OpenImages    1024   804    
 2296     75b0b8cd08840f4e             QP0     OpenImages    768    1024   
 2297     8712edbd172d1976             QP0     OpenImages    1024   683    
 2298     d39172e7f44562a0             QP0     OpenImages    1024   768    
 2299     6173da78b2df7763             QP0     OpenImages    670    1024   
 2300     6c83c3f65018d7a8             QP0     OpenImages    1024   768    
 2301     b6d6e570eccdb5ec             QP0     OpenImages    664    1024   
 2302     09a31536cef18a72             QP0     OpenImages    819    1024   
 2303     e564c333faa60ddc             QP0     OpenImages    768    973    
 2304     f5d4b977e657f7d1             QP0     OpenImages    1024   768    
 2305     f24701c0a56fd30e             QP0     OpenImages    1024   576    
 2306     d273739fa7923180             QP0     OpenImages    769    1024   
 2307     8b2ecf1bf3a03bdf             QP0     OpenImages    1024   767    
 2308     21eb1a34d0fafcc5             QP0     OpenImages    1024   683    
 2309     4e0968ed3ba99fb1             QP0     OpenImages    1024   768    
 2310     cf13f80b28984d23             QP0     OpenImages    1024   768    
 2311     f9cfc3497038048a             QP0     OpenImages    1024   768    
 2312     b0b49e0e127c68d9             QP0     OpenImages    1024   827    
 2313     1257708685a3be0a             QP0     OpenImages    1024   584    
 2314     a434d68e01e53da7             QP0     OpenImages    922    1024   
 2315     36d7b8b3cca3b0f5             QP0     OpenImages    1024   683    
 2316     7d1dc0fae60ed7e8             QP0     OpenImages    1024   768    
 2317     30e6f3ca1da64271             QP0     OpenImages    1024   683    
 2318     68e14a4429132391             QP0     OpenImages    1024   683    
 2319     856d2551dc5a742c             QP0     OpenImages    1024   683    
 2320     95ec60c0a5e4ae6b             QP0     OpenImages    683    1024   
 2321     6c93fdf51af8b5c7             QP0     OpenImages    1024   765    
 2322     74fda9f7b64734dd             QP0     OpenImages    1024   693    
 2323     a3278525187a7e9f             QP0     OpenImages    1024   577    
 2324     c21e33f1a8aa4a50             QP0     OpenImages    768    1024   
 2325     40dcb6537fe258e7             QP0     OpenImages    1024   713    
 2326     d28d0c54a080dcf5             QP0     OpenImages    1024   597    
 2327     9258f87da953a740             QP0     OpenImages    1024   683    
 2328     8477dba43b300e36             QP0     OpenImages    1024   700    
 2329     ebe0cfd8fdf0dfa3             QP0     OpenImages    1024   780    
 2330     5f805dd59eb168f2             QP0     OpenImages    1024   576    
 2331     aea130b771355e8b             QP0     OpenImages    693    1024   
 2332     81ca6fc0b48b29a0             QP0     OpenImages    1024   678    
 2333     87bd1cc6b741864b             QP0     OpenImages    765    1024   
 2334     dddd6279b633d7ab             QP0     OpenImages    1024   683    
 2335     e9b707f0234531df             QP0     OpenImages    1024   683    
 2336     e4dce529abb3c3a9             QP0     OpenImages    1024   685    
 2337     51a0d12e084aeced             QP0     OpenImages    1024   768    
 2338     fca93024b0af6952             QP0     OpenImages    1024   683    
 2339     a75e2e990e336954             QP0     OpenImages    1024   739    
 2340     cb9001be6a8b3f33             QP0     OpenImages    681    1024   
 2341     37da985a8722e8b3             QP0     OpenImages    1024   768    
 2342     ea6116391667c516             QP0     OpenImages    1024   795    
